catch_rate,height,data7,data3,data6.1,defense,sp_atk,sp_def,dexnum,special_group,percent_female,data2,hp,data5,generation,base_exp,speed,weight,total,ev_yield,data6.3,data6.2,growth_rate,data4,base_friendship,attack,egg_cycles,data1,data6,percent_male
45,1.2,,Parasite,Undiscovered,47,127,131,793,Ultra Beast,,Poison,109,,7,257,103,55.5,570,3 Sp. Def,Undiscovered,,Slow,Beast Boost,0,53,120,Rock,,
45,2.4,,Swollen,Undiscovered,139,53,53,794,Ultra Beast,,Fighting,107,,7,257,79,333.6,570,"1 Attack, 2 Defense",Undiscovered,,Slow,Beast Boost,0,139,120,Bug,,
45,1.8,,Lissome,Undiscovered,37,137,37,795,Ultra Beast,,Fighting,71,,7,257,151,25.0,570,3 Speed,Undiscovered,,Slow,Beast Boost,0,137,120,Bug,,
45,3.8,,Glowing,Undiscovered,71,173,71,796,Ultra Beast,,,83,,7,257,83,100.0,570,3 Sp. Atk,Undiscovered,,Slow,Beast Boost,0,89,120,Electric,,
45,9.2,,Launch,Undiscovered,103,107,101,797,Ultra Beast,,Flying,97,,7,257,61,999.9,570,"1 Attack, 1 Defense, 1 Sp. Atk",Undiscovered,,Slow,Beast Boost,0,101,120,Steel,,
45,0.3,,Drawn Sword,Undiscovered,131,59,31,798,Ultra Beast,,Steel,59,,7,257,109,0.1,570,3 Attack,Undiscovered,,Slow,Beast Boost,0,181,120,Grass,,
45,5.5,,Junkivore,Undiscovered,53,97,53,799,Ultra Beast,,Dragon,223,,7,257,43,888.0,570,3 HP,Undiscovered,,Slow,Beast Boost,0,101,120,Dark,,
255,2.4,,Prism,Undiscovered,101,127,89,800,Legendary,,,97,,7,270,79,230.0,600,"1 Attack, 2 Sp. Atk",Undiscovered,,Slow,Prism Armor,0,107,120,Psychic,,
3,1.0,,Artificial,Undiscovered,115,130,115,801,Mythical,,Fairy,80,,7,300,65,80.5,600,3 Sp. Atk,Undiscovered,,Slow,Soul-Heart,0,95,120,Steel,,
3,0.7,,Gloomdweller,Undiscovered,80,90,90,802,Mythical,,Ghost,90,,7,270,125,22.2,600,"2 Attack, 1 Speed",Undiscovered,,Slow,Technician,0,125,120,Fighting,,
45,0.6,,Poison Pin,Undiscovered,67,73,67,803,Ultra Beast,,,67,,7,189,73,1.8,420,1 Speed,Undiscovered,,Slow,Beast Boost,0,73,120,Poison,,
45,3.6,,Poison Pin,Undiscovered,73,127,73,804,Ultra Beast,,Dragon,73,,7,243,121,150.0,540,3 Sp. Atk,Undiscovered,,Slow,Beast Boost,0,73,120,Poison,,
30,5.5,,Rampart,Undiscovered,211,53,101,805,Ultra Beast,,Steel,61,,7,257,13,820.0,570,3 Defense,Undiscovered,,Slow,Beast Boost,0,131,120,Rock,,
30,1.8,,Fireworks,Undiscovered,53,151,79,806,Ultra Beast,,Ghost,53,,7,257,107,13.0,570,3 Sp. Atk,Undiscovered,,Slow,Beast Boost,0,127,120,Fire,,
3,1.5,,Thunderclap,Undiscovered,75,102,80,807,Mythical,,,88,,7,270,143,44.5,600,3 Speed,Undiscovered,,Slow,Volt Absorb,0,112,120,Electric,,
3,0.2,,Hex Nut,Undiscovered,65,55,35,808,Mythical,,,46,,7,150,34,8.0,300,1 Attack,Undiscovered,,Slow,Magnet Pull,0,65,120,Steel,,
3,2.5,,Hex Nut,Undiscovered,143,80,65,809,Mythical,,,135,,7,300,34,800.0,600,3 Attack,Undiscovered,,Slow,Iron Fist,0,143,120,Steel,,
45,0.3,Grass,Chimp,Field ,50,40,40,810,Ordinary,12.5,,50,Grassy Surge,8,62,65,5.0,310,1 Attack,Field ,,Medium Slow,Overgrow,50,65,20,Grass,,87.5
45,0.7,Grass,Beat,Field ,70,55,60,811,Ordinary,12.5,,70,Grassy Surge,8,147,80,14.0,420,2 Attack,Field ,,Medium Slow,Overgrow,50,85,20,Grass,,87.5
45,2.1,Grass,Drummer,Field ,90,60,70,812,Ordinary,12.5,,100,Grassy Surge,8,265,85,90.0,530,3 Attack,Field ,,Medium Slow,Overgrow,50,125,20,Grass,,87.5
45,0.3,Human-Like,Rabbit,Field ,40,40,40,813,Ordinary,12.5,,50,Libero,8,62,69,4.5,310,1 Speed,Field ,,Medium Slow,Blaze,50,71,20,Fire,,87.5
45,0.6,Human-Like,Rabbit,Field ,60,55,60,814,Ordinary,12.5,,65,Libero,8,147,94,9.0,420,2 Speed,Field ,,Medium Slow,Blaze,50,86,20,Fire,,87.5
45,1.4,Human-Like,Striker,Field ,75,65,75,815,Ordinary,12.5,,80,Libero,8,265,119,33.0,530,3 Speed,Field ,,Medium Slow,Blaze,50,116,20,Fire,,87.5
45,0.3,Water 1,Water Lizard,Field ,40,70,40,816,Ordinary,12.5,,50,Sniper,8,62,70,4.0,310,"1 Sp. Def, 1 Speed",Field ,,Medium Slow,Torrent,50,40,20,Water,,87.5
45,0.7,Water 1,Water lizard,Field ,55,95,55,817,Ordinary,12.5,,65,Sniper,8,147,90,11.5,420,2 Sp. Atk,Field ,,Medium Slow,Torrent,50,60,20,Water,,87.5
45,1.9,Water 1,Secret Agent,Field ,65,125,65,818,Ordinary,12.5,,70,Sniper,8,265,120,45.2,530,3 Speed,Field ,,Medium Slow,Torrent,50,85,20,Water,,87.5
255,0.3,,Cheeky,Field,55,35,35,819,Ordinary,50.0,,70,Gluttony,8,55,25,2.5,275,1 HP,Field,,Medium Fast,Cheek Pouch,50,55,20,Normal,,50.0
90,0.6,,Greedy,Field,95,55,75,820,Ordinary,50.0,,120,Gluttony,8,161,20,6.0,460,2 HP,Field,,Medium Fast,Cheek Pouch,50,95,20,Normal,,50.0
255,0.2,,Tiny Bird,Flying,35,33,35,821,Ordinary,50.0,,38,Unnerve,8,49,57,1.8,245,1 Speed,Flying,Big Pecks,Medium Slow,Keen Eye,50,47,15,Flying,Big Pecks,50.0
120,0.8,,Raven,Flying,55,43,55,822,Ordinary,50.0,,68,Unnerve,8,128,77,16.0,365,2 Speed,Flying,Big Pecks,Medium Slow,Keen Eye,50,67,15,Flying,Big Pecks,50.0
45,2.2,,Raven,Flying,105,53,85,823,Ordinary,50.0,Steel,98,Unnerve,8,248,67,75.0,495,3 Defense,Flying,Mirror Armor,Medium Slow,Pressure,50,87,15,Flying,Mirror Armor,50.0
255,0.4,,Larva,Bug,20,25,45,824,Ordinary,50.0,,25,Compound Eyes,8,36,45,8.0,180,1 Sp. Def,Bug,Telepathy,Medium Fast,Swarm,50,20,15,Bug,Telepathy,50.0
120,0.4,,Radome,Bug,80,50,90,825,Ordinary,50.0,Psychic,50,Compound Eyes,8,117,30,19.5,335,2 Sp. Def,Bug,Telepathy,Medium Fast,Swarm,50,35,15,Bug,Telepathy,50.0
45,0.4,,Seven Spot,Bug,110,80,120,826,Ordinary,50.0,Psychic,60,Frisk,8,253,90,40.8,505,3 Sp. Def,Bug,Telepathy,Medium Fast,Swarm,50,45,15,Bug,Telepathy,50.0
255,0.6,,Fox,Field,28,47,52,827,Ordinary,50.0,,40,Unburden,8,49,50,8.9,245,1 Sp. Def,Field,Stakeout,Fast,Run Away,50,28,15,Dark,Stakeout,50.0
127,1.2,,Fox,Field,58,87,92,828,Ordinary,50.0,,70,Unburden,8,159,90,19.9,455,2 Sp. Def,Field,Stakeout,Fast,Run Away,50,58,15,Dark,Stakeout,50.0
190,0.4,,Flowering,Grass,60,40,60,829,Ordinary,50.0,,40,Regenerator,8,50,10,2.2,250,1 Sp. Def,Grass,Effect Spore,Medium Fast,Cotton Down,50,40,20,Grass,Effect Spore,50.0
75,0.5,,Cotton Bloom,Grass,90,80,120,830,Ordinary,50.0,,60,Regenerator,8,161,60,2.5,460,2 Sp. Def,Grass,Effect Spore,Medium Fast,Cotton Down,50,50,20,Grass,Effect Spore,50.0
255,0.6,,Sheep,Field,55,40,45,831,Ordinary,50.0,,42,Run Away,8,122,48,6.0,270,1 Defense,Field,Bulletproof,Medium Fast,Fluffy,50,40,15,Normal,Bulletproof,50.0
127,1.3,,Sheep,Field,100,60,90,832,Ordinary,50.0,,72,Steadfast,8,172,88,43.0,490,2 Defense,Field,Bulletproof,Medium Fast,Fluffy,50,80,15,Normal,Bulletproof,50.0
255,0.3,Water 1,Snapping,Monster ,50,38,38,833,Ordinary,50.0,,50,Shell Armor,8,57,44,8.5,284,1 Attack,Monster ,Swift Swim,Medium Fast,Strong Jaw,50,64,20,Water,Swift Swim,50.0
75,1.0,Water 1,Bite,Monster ,90,48,68,834,Ordinary,50.0,Rock,90,Shell Armor,8,170,74,115.5,485,2 Attack,Monster ,Swift Swim,Medium Fast,Strong Jaw,50,115,20,Water,Swift Swim,50.0
255,0.3,,Puppy,Field,50,40,50,835,Ordinary,50.0,,59,Rattled,8,54,26,13.5,270,1 HP,Field,,Fast,Ball Fetch,50,45,20,Electric,,50.0
45,1.0,,Dog,Field,60,90,60,836,Ordinary,50.0,,69,Competitive,8,172,121,34.0,490,2 Speed,Field,,Fast,Strong Jaw,50,90,20,Electric,,50.0
255,0.3,,Coal,Mineral,50,40,50,837,Ordinary,50.0,,30,Heatproof,8,48,30,12.0,240,1 Defense,Mineral,Flash Fire,Medium Slow,Steam Engine,50,40,15,Rock,Flash Fire,50.0
120,1.1,,Coal,Mineral,90,60,70,838,Ordinary,50.0,Fire,80,Flame Body,8,144,50,78.0,410,2 Defense,Mineral,Flash Fire,Medium Slow,Steam Engine,50,60,15,Rock,Flash Fire,50.0
45,2.8,,Coal,Mineral,120,80,90,839,Ordinary,50.0,Fire,110,Flame Body,8,255,30,310.5,510,3 Defense,Mineral,Flash Fire,Medium Slow,Steam Engine,50,80,15,Rock,Flash Fire,50.0
255,0.2,Grass,Apple Core,Dragon ,80,40,40,840,Ordinary,50.0,Dragon,40,Gluttony,8,52,20,0.5,260,1 Defense,Dragon ,Bulletproof,Erratic,Ripen,50,40,20,Grass,Bulletproof,50.0
45,0.3,Grass,Apple Wing,Dragon ,80,95,60,841,Ordinary,50.0,Dragon,70,Gluttony,8,170,70,1.0,485,2 Attack,Dragon ,Hustle,Erratic,Ripen,50,110,20,Grass,Hustle,50.0
45,0.4,Grass,Apple Nectar,Dragon ,80,100,80,842,Ordinary,50.0,Dragon,110,Gluttony,8,170,30,13.0,485,2 HP,Dragon ,Thick Fat,Erratic,Ripen,50,85,20,Grass,Thick Fat,50.0
255,2.2,Field,Sand Snake,Dragon ,75,35,50,843,Ordinary,50.0,,52,Shed Skin,8,63,46,7.6,315,1 Defense,Dragon ,Sand Veil,Medium Fast,Sand Spit,50,57,20,Ground,Sand Veil,50.0
120,3.8,Field,Sand Snake,Dragon ,125,65,70,844,Ordinary,50.0,,72,Shed Skin,8,179,71,65.5,510,2 Defense,Dragon ,Sand Veil,Medium Fast,Sand Spit,50,107,20,Ground,Sand Veil,50.0
45,0.8,Water 1,Gulp,Flying ,55,85,95,845,Ordinary,50.0,Water,70,,8,166,85,18.0,475,2 Sp. Def,Flying ,,Medium Fast,Gulp Missile,50,85,20,Flying,,50.0
255,0.5,,Rush,Water 2,40,40,30,846,Ordinary,50.0,,41,Propeller Tail,8,56,66,1.0,280,1 Speed,Water 2,,Slow,Swift Swim,50,63,20,Water,,50.0
60,1.3,,Skewer,Water 2,60,60,50,847,Ordinary,50.0,,61,Propeller Tail,8,172,136,30.0,490,2 Speed,Water 2,,Slow,Swift Swim,50,123,20,Water,,50.0
75,0.4,,Baby,Undiscovered,35,54,35,848,Baby Pokemon,50.0,Poison,40,Static,8,48,40,11.0,242,1 Sp. Atk,Undiscovered,Klutz,Medium Slow,Rattled,50,38,25,Electric,Klutz,50.0
45,1.6,,Punk,Human-Like,70,114,70,849,Ordinary,50.0,Poison,75,Plus,8,176,75,40.0,502,2 Sp. Atk,Human-Like,Technician,Medium Slow,Punk Rock,50,98,25,Electric,Technician,50.0
190,0.7,,Radiator,Bug,45,50,50,850,Ordinary,50.0,Bug,50,White Smoke,8,61,45,1.0,305,1 Attack,Bug,Flame Body,Medium Fast,Flash Fire,50,65,20,Fire,Flame Body,50.0
75,3.0,,Radiator,Bug,65,90,90,851,Ordinary,50.0,Bug,100,White Smoke,8,184,65,120.0,525,2 Attack,Bug,Flame Body,Medium Fast,Flash Fire,50,115,20,Fire,Flame Body,50.0
180,0.6,Water 1,Tantrum,Human-Like ,60,50,50,852,Ordinary,50.0,,50,Technician,8,62,32,4.0,310,1 Attack,Human-Like ,,Medium Slow,Limber,50,68,25,Fighting,,50.0
45,1.6,Water 1,Tantrum,Human-Like ,90,70,80,853,Ordinary,50.0,,80,Technician,8,168,42,39.0,480,2 Attack,Human-Like ,,Medium Slow,Limber,50,118,25,Fighting,,50.0
120,0.1,Mineral,Black Tea,Amorphous ,45,74,54,854,Ordinary,,,40,Cursed Body,8,62,50,0.2,308,1 Sp. Atk,Amorphous ,,Medium Fast,Weak Armor,50,45,20,Ghost,,
60,0.2,Mineral,Black Tea,Amorphous ,65,134,114,855,Ordinary,,,60,Cursed Body,8,178,70,0.4,508,2 Sp. Atk,Amorphous ,,Medium Fast,Weak Armor,50,65,20,Ghost,,
235,0.4,,Calm,Fairy,45,56,53,856,Ordinary,100.0,,42,Anticipation,8,53,39,3.4,265,1 Sp. Atk,Fairy,Magic Bounce,Slow,Healer,50,30,20,Psychic,Magic Bounce,0.0
120,0.6,,Serene,Fairy,65,86,73,857,Ordinary,100.0,,57,Anticipation,8,130,49,4.8,370,2 Sp. Atk,Fairy,Magic Bounce,Slow,Healer,50,40,20,Psychic,Magic Bounce,0.0
45,2.1,,Silent,Fairy,95,136,103,858,Ordinary,100.0,Fairy,57,Anticipation,8,255,29,5.1,510,3 Sp. Atk,Fairy,Magic Bounce,Slow,Healer,50,90,20,Psychic,Magic Bounce,0.0
255,0.4,Human-Like,Wily,Fairy ,30,55,40,859,Ordinary,0.0,Fairy,45,Frisk,8,53,50,5.5,265,1 Sp. Atk,Fairy ,Pickpocket,Medium Fast,Prankster,50,45,20,Dark,Pickpocket,100.0
120,0.8,Human-Like,Devious,Fairy ,45,75,55,860,Ordinary,0.0,Fairy,65,Frisk,8,130,70,12.5,370,2 Sp. Atk,Fairy ,Pickpocket,Medium Fast,Prankster,50,60,20,Dark,Pickpocket,100.0
45,1.5,Human-Like,Bulk Up,Fairy ,65,95,75,861,Ordinary,0.0,Fairy,95,Frisk,8,255,60,61.0,510,3 Attack,Fairy ,Pickpocket,Medium Fast,Prankster,50,120,20,Dark,Pickpocket,100.0
45,1.6,,Blocking,Field,101,60,81,862,Ordinary,50.0,Normal,93,Guts,8,260,95,46.0,520,3 Defense,Field,Defiant,Medium Fast,Reckless,50,90,15,Dark,Defiant,50.0
90,0.8,,Viking,Field,100,50,60,863,Ordinary,50.0,,70,Tough Claws,8,154,50,28.0,440,2 Attack,Field,Steely Spirit,Medium Fast,Battle Armor,50,110,20,Steel,Steely Spirit,50.0
30,1.0,Water 3,Coral,Water 1 ,50,145,130,864,Ordinary,75.0,,60,Perish Body,8,179,30,0.4,510,2 Sp. Atk,Water 1 ,,Fast,Weak Armor,50,95,20,Ghost,,25.0
45,0.8,Flying,Wild Duck,Field ,95,68,82,865,Ordinary,50.0,,62,Scrappy,8,177,65,117.0,507,2 Attack,Field ,,Medium Fast,Steadfast,50,135,20,Fighting,,50.0
45,1.5,,Comedian,Human-Like,75,110,100,866,Ordinary,50.0,Psychic,80,Screen Cleaner,8,182,70,58.2,520,3 Sp. Atk,Human-Like,Ice Body,Medium Fast,Tangled Feet,50,85,25,Ice,Ice Body,50.0
90,1.6,Mineral,Grudge,Amorphous ,145,50,105,867,Ordinary,50.0,Ghost,58,,8,169,30,66.6,483,2 Defense,Amorphous ,,Medium Fast,Wandering Spirit,50,95,25,Ground,,50.0
200,0.2,Fairy,Cream,Amorphous ,40,50,61,868,Ordinary,100.0,,45,Aroma Veil,8,54,34,0.3,270,1 Sp. Def,Amorphous ,,Medium Fast,Sweet Veil,50,40,20,Fairy,,0.0
100,0.3,Fairy,Cream,Amorphous ,75,110,121,869,Ordinary,100.0,,65,Aroma Veil,8,173,64,0.5,495,2 Sp. Def,Amorphous ,,Medium Fast,Sweet Veil,50,60,20,Fairy,,0.0
45,3.0,Mineral,Formation,Fairy ,100,70,60,870,Ordinary,,,65,Defiant,8,165,75,62.0,470,"2 Attack, 1 Sp. Def",Fairy ,,Medium Fast,Battle Armor,50,100,25,Fighting,,
75,0.3,Water 1,Sea Urchin,Amorphous ,95,91,85,871,Ordinary,50.0,,48,Electric Surge,8,152,15,1.0,435,2 Attack,Amorphous ,,Medium Fast,Lightning Rod,50,101,20,Electric,,50.0
190,0.3,,Worm,Bug,35,45,30,872,Ordinary,50.0,Bug,30,Ice Scales,8,37,20,3.8,185,1 Sp. Atk,Bug,,Medium Fast,Shield Dust,50,25,20,Ice,,50.0
75,1.3,,Frost Moth,Bug,60,125,90,873,Ordinary,50.0,Bug,70,Ice Scales,8,166,65,42.0,475,2 Sp. Atk,Bug,,Medium Fast,Shield Dust,50,65,20,Ice,,50.0
60,2.5,,Big Rock,Mineral,135,20,20,874,Ordinary,50.0,,100,,8,165,70,520.0,470,2 Defense,Mineral,,Slow,Power Spot,50,125,25,Rock,,50.0
60,1.4,Water 1,Penguin,Field ,110,65,90,875,Ordinary,50.0,,75,,8,165,50,89.0,470,2 Defense,Field ,,Slow,Ice Face,50,80,25,Ice,,50.0
30,0.9,,Emotion,Fairy,55,105,95,876,Ordinary,0.0,Normal,60,Synchronize,8,166,95,28.0,475,2 Sp. Atk,Fairy,Psychic Surge,Fast,Inner Focus,140,65,40,Psychic,Psychic Surge,100.0
180,0.3,Field,Two-Sided,Fairy ,58,70,58,877,Ordinary,50.0,Dark,58,,8,153,97,3.0,436,2 Speed,Fairy ,,Medium Fast,Hunger Switch,50,95,10,Electric,,50.0
190,1.2,Mineral,Copperderm,Field ,49,40,49,878,Ordinary,50.0,,72,Heavy Metal,8,66,40,100.0,330,1 Attack,Field ,,Medium Fast,Sheer Force,50,80,25,Steel,,50.0
90,3.0,Mineral,Copperderm,Field ,69,80,69,879,Ordinary,50.0,,122,Heavy Metal,8,175,30,650.0,500,2 Attack,Field ,,Medium Fast,Sheer Force,50,130,25,Steel,,50.0
45,1.8,,Fossil,Undiscovered,90,80,70,880,Fossil,,Dragon,90,Hustle,8,177,75,190.0,505,2 Attack,Undiscovered,Sand Rush,Slow,Volt Absorb,50,100,35,Electric,Sand Rush,
45,2.3,,Fossil,Undiscovered,90,90,80,881,Fossil,,Ice,90,Static,8,177,55,150.0,505,2 Attack,Undiscovered,Slush Rush,Slow,Volt Absorb,50,100,35,Electric,Slush Rush,
45,2.3,,Fossil,Undiscovered,100,70,80,882,Fossil,,Dragon,90,Strong Jaw,8,177,75,215.0,505,2 Defense,Undiscovered,Sand Rush,Slow,Water Absorb,50,90,35,Water,Sand Rush,
45,2.0,,Fossil,Undiscovered,100,80,90,883,Fossil,,Ice,90,Ice Body,8,177,55,175.0,505,2 Defense,Undiscovered,Slush Rush,Slow,Water Absorb,50,90,35,Water,Slush Rush,
45,1.8,Mineral,Alloy,Dragon ,115,120,50,884,Ordinary,50.0,Dragon,70,Heavy Metal,8,187,85,40.0,535,2 Sp. Atk,Dragon ,Stalwart,Medium Fast,Light Metal,50,95,30,Steel,Stalwart,50.0
45,0.5,Dragon,Lingering,Amorphous ,30,40,30,885,Ordinary,50.0,Ghost,28,Infiltrator,8,54,82,2.0,270,1 Speed,Amorphous ,Cursed Body,Slow,Clear Body,50,60,40,Dragon,Cursed Body,50.0
45,1.4,Dragon,Caretaker,Amorphous ,50,60,50,886,Ordinary,50.0,Ghost,68,Infiltrator,8,144,102,11.0,410,2 Speed,Amorphous ,Cursed Body,Slow,Clear Body,50,80,40,Dragon,Cursed Body,50.0
45,3.0,Dragon,Stealth,Amorphous ,75,100,75,887,Ordinary,50.0,Ghost,88,Infiltrator,8,300,142,50.0,600,3 Speed,Amorphous ,Cursed Body,Slow,Clear Body,50,120,40,Dragon,Cursed Body,50.0
10,2.8,,Warrior,Undiscovered,115,80,115,888,Legendary,,,92,,8,330,138,110.0,660,3 Speed,Undiscovered,,Slow,Intrepid Sword,0,120,120,Fairy,,
10,2.9,,Warrior,Undiscovered,115,80,115,889,Legendary,,,92,,8,330,138,210.0,660,3 Speed,Undiscovered,,Slow,Dauntless Shield,0,120,120,Fighting,,
255,20.0,,Gigantic,Undiscovered,95,145,95,890,Legendary,,Dragon,140,,8,345,130,950.0,690,3 HP,Undiscovered,,Slow,Pressure,0,85,120,Poison,,
3,0.6,,Wushu,Undiscovered,60,53,50,891,Legendary,12.5,,60,,8,77,72,12.0,385,1 Attack,Undiscovered,,Slow,Inner Focus,50,90,120,Fighting,,87.5
3,1.9,,Wushu,Undiscovered,100,63,60,892,Legendary,12.5,Dark,100,,8,275,97,105.0,550,3 Attack,Undiscovered,,Slow,Unseen Fist,50,130,120,Fighting,,87.5
3,1.8,,Rogue Monkey,Undiscovered,105,70,95,893,Mythical,,Grass,105,,8,300,105,70.0,600,3 Attack,Undiscovered,,Slow,Leaf Guard,0,120,120,Dark,,
3,1.2,,Electron,Undiscovered,50,100,50,894,Legendary,,,80,,8,290,200,145.0,580,3 Speed,Undiscovered,,Slow,Transistor,35,100,120,Electric,,
3,2.1,,Dragon Orb,Undiscovered,50,100,50,895,Legendary,,,200,,8,290,80,200.0,580,3 HP,Undiscovered,,Slow,Dragon's Maw,35,100,120,Dragon,,
3,2.2,,Wild Horse,Undiscovered,130,65,110,896,Legendary,,,100,,8,290,30,800.0,580,3 Attack,Undiscovered,,Slow,Chilling Neigh,35,145,120,Ice,,
3,2.0,,Swift Horse,Undiscovered,60,145,80,897,Legendary,,,100,,8,290,130,44.5,580,3 Sp. Atk,Undiscovered,,Slow,Grim Neigh,35,65,120,Ghost,,
3,1.1,,King,Undiscovered,80,80,80,898,Legendary,,Grass,100,,8,250,80,7.7,500,3 HP,Undiscovered,,Slow,Unnerve,100,80,120,Psychic,,
45,1.8,,Big Horn,Field,72,105,75,899,Ordinary,50.0,Psychic,103,Frisk,8,263,65,95.1,525,"1 Attack, 1 Sp. Atk",Field,Sap Sipper,Slow,Intimidate,50,105,20,Normal,Sap Sipper,50.0
15,1.8,,Axe,Bug,95,45,70,900,Ordinary,50.0,Rock,70,Sheer Force,8,175,85,89.0,500,3 Attack,Bug,Sharpness,Medium Fast,Swarm,50,135,20,Bug,Sharpness,50.0
20,2.4,,Peat,Field,105,45,80,901,Ordinary,50.0,Normal,130,Bulletproof,8,275,50,290.0,550,3 Attack,Field,Unnerve,Medium Fast,Guts,50,140,20,Ground,Unnerve,50.0
45,3.0,,Big Fish,Water 2,65,80,75,902,Ordinary,0.0,Ghost,120,Adaptability,8,265,78,110.0,530,3 HP,Water 2,Mold Breaker,Medium Fast,Swift Swim,50,112,20,Water,Mold Breaker,100.0
20,1.3,,Free Climb,Field,60,40,80,903,Ordinary,50.0,Poison,80,Unburden,8,102,120,43.0,510,2 Attack,Field,Poison Touch,Medium Slow,Pressure,50,130,20,Fighting,Poison Touch,50.0
45,2.5,,Pin Cluster,Water 2,95,65,65,904,Ordinary,50.0,Poison,85,Swift Swim,8,179,85,60.5,510,2 Attack,Water 2,Intimidate,Medium Fast,Poison Point,50,115,20,Dark,Intimidate,50.0
3,1.6,,Love-Hate,Undiscovered,70,135,80,905,Legendary,100.0,Flying,74,Contrary,8,116,106,48.0,580,3 Sp. Atk,Undiscovered,,Slow,Cute Charm,50,115,20,Fairy,,0.0
45,0.4,Grass,Grass Cat,Field ,54,45,45,906,Ordinary,12.5,,40,Protean,9,62,65,4.1,310,1 Speed,Field ,,Medium Slow,Overgrow,50,61,20,Grass,,87.5
45,0.9,Grass,Grass Cat,Field ,63,60,63,907,Ordinary,12.5,,61,Protean,9,144,83,12.2,410,2 Speed,Field ,,Medium Slow,Overgrow,50,80,20,Grass,,87.5
45,1.5,Grass,Magician,Field ,70,81,70,908,Ordinary,12.5,Dark,76,Protean,9,265,123,31.2,530,3 Speed,Field ,,Medium Slow,Overgrow,50,110,20,Grass,,87.5
45,0.4,,Fire Croc,Field,59,63,40,909,Ordinary,12.5,,67,Unaware,9,62,36,9.8,310,1 HP,Field,,Medium Slow,Blaze,50,45,20,Fire,,87.5
45,1.0,,Fire Croc,Field,78,90,58,910,Ordinary,12.5,,81,Unaware,9,144,49,30.7,411,2 Sp. Atk,Field,,Medium Slow,Blaze,50,55,20,Fire,,87.5
45,1.6,,Singer,Field,100,110,75,911,Ordinary,12.5,Ghost,104,Unaware,9,265,66,326.5,530,3 Sp. Atk,Field,,Medium Slow,Blaze,50,75,20,Fire,,87.5
45,0.5,Water 1,Duckling,Flying ,45,50,45,912,Ordinary,12.5,,55,Moxie,9,62,50,6.1,310,1 Attack,Flying ,,Medium Slow,Torrent,50,65,20,Water,,87.5
45,1.2,Water 1,Practicing,Flying ,65,65,60,913,Ordinary,12.5,,70,Moxie,9,144,65,21.5,410,2 Attack,Flying ,,Medium Slow,Torrent,50,85,20,Water,,87.5
45,1.8,Water 1,Dancer,Flying ,80,85,75,914,Ordinary,12.5,Fighting,85,Moxie,9,265,85,61.9,530,3 Attack,Flying ,,Medium Slow,Torrent,50,120,20,Water,,87.5
255,0.5,,Hog,Field,40,35,45,915,Ordinary,50.0,,54,Gluttony,9,51,35,10.2,254,1 HP,Field,Thick Fat,Medium Fast,Aroma Veil,50,45,15,Normal,Thick Fat,50.0
100,1.0,,Hog,Field,75,59,80,916,Ordinary,0.0,,110,Gluttony,9,171,65,120.0,489,2 HP,Field,Thick Fat,Medium Fast,Lingering Aroma,50,100,15,Normal,Thick Fat,100.0
255,0.3,,String Ball,Bug,45,29,40,917,Ordinary,50.0,,35,Stakeout,9,42,20,4.0,210,1 Defense,Bug,,Erratic,Insomnia,50,41,15,Bug,,50.0
120,1.0,,Trap,Bug,92,52,86,918,Ordinary,50.0,,60,Stakeout,9,141,35,16.5,404,2 Defense,Bug,,Erratic,Insomnia,50,79,15,Bug,,50.0
190,0.2,,Grasshopper,Bug,40,21,25,919,Ordinary,50.0,,33,Tinted Lens,9,42,45,1.0,210,1 Attack,Bug,,Medium Fast,Swarm,20,46,20,Bug,,50.0
30,1.0,,Grasshopper,Bug,78,52,55,920,Ordinary,50.0,Dark,71,Tinted Lens,9,158,92,17.5,450,2 Attack,Bug,,Medium Fast,Swarm,0,102,20,Bug,,50.0
190,0.3,,Mouse,Field,20,40,25,921,Ordinary,50.0,,45,Natural Cure,9,48,60,2.5,240,1 Speed,Field,Iron Fist,Medium Fast,Static,50,50,15,Electric,Iron Fist,50.0
80,0.4,,Mouse,Field,40,50,40,922,Ordinary,50.0,Fighting,60,Natural Cure,9,123,85,6.5,350,2 Speed,Field,Iron Fist,Medium Fast,Volt Absorb,50,75,15,Electric,Iron Fist,50.0
45,0.9,,Hands-On,Field,70,70,60,923,Ordinary,50.0,Fighting,70,Natural Cure,9,245,105,41.0,490,3 Attack,Field,Iron Fist,Medium Fast,Volt Absorb,50,115,15,Electric,Iron Fist,50.0
150,0.3,Field,Couple,Fairy ,45,40,45,924,Ordinary,,,50,Pickup,9,61,75,1.8,305,1 Speed,Fairy ,Own Tempo,Fast,Run Away,50,50,10,Normal,Own Tempo,
75,0.3,Field,Family,Fairy ,70,65,75,925,Ordinary,,,74,Cheek Pouch,9,165,111,2.8,470,2 Speed,Fairy ,Technician,Fast,Friend Guard,50,75,10,Normal,Technician,
190,0.3,Mineral,Puppy,Field ,70,30,55,926,Ordinary,50.0,,37,Klutz,9,62,65,10.9,312,1 Speed,Field ,,Medium Slow,Own Tempo,50,55,20,Fairy,,50.0
90,0.5,Mineral,Dog,Field ,115,50,80,927,Ordinary,50.0,,57,Aroma Veil,9,167,95,14.9,477,2 Speed,Field ,,Medium Slow,Well-Baked Body,50,80,20,Fairy,,50.0
